基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2011/3/31,同心１丁目,,女,,646,,5,8,7,11,5,3,2,8,5,4,7,5,2,2,2,3,4,4,2,5,8,2,9,16,11,16,14,15,10,11,16,14,19,12,16,15,14,16,17,11,9,13,12,5,11,4,10,8,6,8,6,10,5,6,3,4,5,4,8,4,4,13,13,6,9,10,6,7,3,9,6,5,1,6,7,6,7,2,4,3,4,3,3,1,2,2,1,1,,2,2,,,,,1,,,,,,
2011/3/31,同心１丁目,,計,787,1279,,11,15,12,15,10,10,3,10,7,7,9,9,4,10,6,4,7,7,4,8,12,6,14,31,27,38,32,36,31,22,31,33,34,34,33,28,32,33,28,24,16,30,21,12,20,9,17,17,14,13,11,20,13,12,9,11,12,6,16,9,10,21,21,15,11,16,9,15,13,16,11,7,5,7,14,13,9,5,9,4,7,6,6,2,2,2,2,1,,2,2,,,,,1,,,,,,
2011/3/31,同心２丁目,,男,,1309,,9,9,11,9,6,12,14,8,12,12,17,6,10,8,8,14,9,6,15,15,7,12,17,14,21,17,28,23,30,29,28,29,29,26,35,27,30,27,33,28,30,26,19,31,13,16,26,23,16,20,17,18,15,15,17,22,16,23,15,18,18,13,11,20,9,10,11,9,13,15,14,6,6,8,2,2,6,5,9,4,4,2,3,1,2,4,2,2,1,,,,1,,,,,,,,,
2011/3/31,同心２丁目,,女,,1577,,20,8,18,18,17,5,9,10,14,12,14,12,6,6,11,4,7,8,10,11,19,16,17,30,41,38,22,31,36,29,35,25,39,24,35,33,26,39,29,30,28,23,40,24,22,23,18,27,25,26,15,21,17,20,21,21,16,16,17,16,16,16,23,24,15,10,12,20,13,7,20,8,21,12,9,8,11,8,8,9,6,6,5,4,4,6,4,4,1,3,4,2,3,,2,2,,1,,,,
2011/3/31,同心２丁目,,計,1721,2886,,29,17,29,27,23,17,23,18,26,24,31,18,16,14,19,18,16,14,25,26,26,28,34,44,62,55,50,54,66,58,63,54,68,50,70,60,56,66,62,58,58,49,59,55,35,39,44,50,41,46,32,39,32,35,38,43,32,39,32,34,34,29,34,44,24,20,23,29,26,22,34,14,27,20,11,10,17,13,17,13,10,8,8,5,6,10,6,6,2,3,4,2,4,,2,2,,1,,,,
2011/3/31,堂島１丁目,,男,,31,,,,,,,,,,,,,,,,,,,,,2,1,,2,,1,,,,,,,,1,1,1,,,,,,,,1,,,2,,1,,,,1,,,,1,,1,,2,1,1,,1,1,,,1,1,,2,2,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,
2011/3/31,堂島１丁目,,女,,20,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,1,,1,1,,,,,,,1,2,,1,1,,,,1,1,,,1,2,1,1,,,,1,,,,,,,,,,,,,
2011/3/31,堂島１丁目,,計,34,51,,,,,,,,,,,,,,,,,,,,,2,1,1,2,,1,,,,,,,,1,1,1,,,,,,,,1,,,2,,1,,,,1,1,,,1,,1,2,3,1,2,1,1,1,,,1,1,1,4,2,1,1,,,,1,2,,1,1,2,1,1,,,1,1,,,,,,,,,,,,,
2011/3/31,堂島２丁目,,男,,29,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,1,2,,,,1,,1,2,,1,3,,,1,,,1,,,,,1,1,2,,,,,1,,,,1,1,,,,,2,,1,,,,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,
2011/3/31,堂島２丁目,,女,,30,,,,1,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,2,,,1,1,,,1,1,,,,,,,1,1,,,,,,1,,,,2,,,,2,1,,2,,,1,,1,,2,,,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,
