基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2020/3/31,長吉出戸６丁目,,計,445,891,0,9,9,6,7,10,7,4,8,3,6,6,5,6,5,8,4,4,7,7,6,9,9,13,11,7,14,17,11,12,10,13,9,9,8,11,14,11,16,11,10,9,11,15,9,3,12,12,10,13,20,15,14,13,10,14,14,19,16,12,17,11,9,14,13,7,9,9,13,7,8,6,7,8,13,9,12,9,7,10,7,12,4,15,5,9,7,7,9,5,1,5,3,3,0,1,2,2,1,0,1,1,0
2020/3/31,長吉出戸７丁目,,男,0,511,0,2,3,2,4,2,2,1,4,6,3,4,10,3,1,2,6,0,6,2,8,6,2,3,8,2,3,3,1,6,10,3,4,8,10,1,6,2,4,5,3,8,1,6,5,4,7,7,9,14,6,3,10,7,12,10,2,3,7,10,3,9,6,7,4,9,6,9,4,7,11,14,9,9,12,2,5,4,9,5,11,3,9,11,8,6,8,4,3,1,3,1,2,1,0,3,0,0,0,1,0,0,0
2020/3/31,長吉出戸７丁目,,女,0,513,0,1,1,3,2,2,1,6,2,1,2,0,5,4,4,5,4,2,4,6,7,4,5,3,2,5,1,3,3,1,5,6,8,4,4,5,4,10,3,4,2,4,4,4,5,5,4,11,13,7,5,7,7,8,9,3,10,8,3,7,2,8,3,4,1,4,4,6,2,7,7,8,16,8,12,6,11,5,13,9,6,10,6,13,7,7,12,9,7,7,4,8,0,3,4,2,3,0,1,0,0,0,0
2020/3/31,長吉出戸７丁目,,計,554,1024,0,3,4,5,6,4,3,7,6,7,5,4,15,7,5,7,10,2,10,8,15,10,7,6,10,7,4,6,4,7,15,9,12,12,14,6,10,12,7,9,5,12,5,10,10,9,11,18,22,21,11,10,17,15,21,13,12,11,10,17,5,17,9,11,5,13,10,15,6,14,18,22,25,17,24,8,16,9,22,14,17,13,15,24,15,13,20,13,10,8,7,9,2,4,4,5,3,0,1,1,0,0,0
2020/3/31,長吉出戸８丁目,,男,0,1038,0,8,10,9,7,15,8,15,4,6,7,1,11,8,8,5,8,7,10,11,7,10,17,6,7,6,3,12,9,6,6,8,6,7,13,17,6,9,2,5,11,11,14,11,17,10,15,12,14,10,21,18,18,17,9,13,20,16,19,12,16,12,8,6,7,11,8,12,7,8,14,17,24,28,11,6,13,21,27,18,20,15,20,23,12,14,9,12,12,6,3,8,0,1,0,0,0,1,0,0,0,0,0
2020/3/31,長吉出戸８丁目,,女,0,1219,0,8,10,6,8,6,5,7,10,11,6,7,8,4,4,6,9,11,10,5,8,5,6,9,3,7,8,11,13,5,8,15,12,8,7,10,5,10,13,5,3,11,10,10,13,7,9,16,9,22,22,18,26,16,10,18,22,8,14,8,8,14,8,13,6,7,7,16,16,13,18,32,28,27,22,15,22,29,24,39,44,32,29,22,16,18,17,17,16,17,14,11,6,3,9,0,0,0,3,0,0,0,0
2020/3/31,長吉出戸８丁目,,計,1267,2257,0,16,20,15,15,21,13,22,14,17,13,8,19,12,12,11,17,18,20,16,15,15,23,15,10,13,11,23,22,11,14,23,18,15,20,27,11,19,15,10,14,22,24,21,30,17,24,28,23,32,43,36,44,33,19,31,42,24,33,20,24,26,16,19,13,18,15,28,23,21,32,49,52,55,33,21,35,50,51,57,64,47,49,45,28,32,26,29,28,23,17,19,6,4,9,0,0,1,3,0,0,0,0
2020/3/31,長吉六反１丁目,,男,0,698,0,3,3,5,6,3,9,3,4,3,5,7,9,3,9,9,6,4,6,4,6,9,8,12,5,6,6,6,4,5,10,6,4,7,6,8,9,6,7,8,5,10,7,4,8,9,10,12,9,6,12,13,10,3,10,12,14,10,6,12,10,12,6,4,13,5,12,5,13,6,10,11,16,14,6,8,14,11,14,8,8,8,8,11,3,5,5,6,4,4,5,2,4,2,1,2,1,0,0,0,0,0,0
2020/3/31,長吉六反１丁目,,女,0,866,0,12,5,2,7,10,3,5,4,3,2,6,6,3,7,3,11,7,5,6,11,5,4,8,11,9,9,4,7,12,7,4,7,7,8,3,4,7,5,5,7,4,9,4,10,8,21,5,23,16,12,14,14,13,17,13,15,7,11,11,10,5,7,9,6,11,8,4,11,11,10,12,17,17,18,3,9,26,20,18,14,15,6,9,25,12,7,12,15,5,4,6,11,5,5,3,1,0,1,0,0,0,0
2020/3/31,長吉六反１丁目,,計,768,1564,0,15,8,7,13,13,12,8,8,6,7,13,15,6,16,12,17,11,11,10,17,14,12,20,16,15,15,10,11,17,17,10,11,14,14,11,13,13,12,13,12,14,16,8,18,17,31,17,32,22,24,27,24,16,27,25,29,17,17,23,20,17,13,13,19,16,20,9,24,17,20,23,33,31,24,11,23,37,34,26,22,23,14,20,28,17,12,18,19,9,9,8,15,7,6,5,2,0,1,0,0,0,0
2020/3/31,長吉六反２丁目,,男,0,702,0,1,4,8,9,4,5,15,5,12,5,10,8,7,8,8,4,6,7,3,5,7,4,4,7,8,2,10,7,10,6,9,5,11,8,2,10,15,13,13,11,10,10,9,7,6,12,14,9,9,12,14,18,7,8,5,7,12,13,6,8,7,5,5,9,11,9,4,6,11,6,8,9,18,7,7,6,6,9,7,8,2,4,6,8,5,3,5,3,4,3,2,4,2,1,0,0,0,0,0,0,0,0
2020/3/31,長吉六反２丁目,,女,0,746,0,4,2,8,8,8,7,9,6,7,7,5,2,5,8,5,5,3,7,7,8,7,4,7,10,8,8,6,12,8,6,5,5,13,14,8,11,7,9,8,9,5,9,4,6,11,12,15,6,8,6,9,9,8,6,10,9,9,7,11,9,7,6,12,8,8,5,7,8,11,5,14,10,13,8,8,14,11,8,10,10,14,9,15,7,11,8,7,8,5,7,5,1,1,3,1,1,2,0,0,3,0,0
2020/3/31,長吉六反２丁目,,計,716,1448,0,5,6,16,17,12,12,24,11,19,12,15,10,12,16,13,9,9,14,10,13,14,8,11,17,16,10,16,19,18,12,14,10,24,22,10,21,22,22,21,20,15,19,13,13,17,24,29,15,17,18,23,27,15,14,15,16,21,20,17,17,14,11,17,17,19,14,11,14,22,11,22,19,31,15,15,20,17,17,17,18,16,13,21,15,16,11,12,11,9,10,7,5,3,4,1,1,2,0,0,3,0,0
2020/3/31,長吉六反３丁目,,男,0,1244,0,10,7,13,5,5,6,5,8,10,9,12,14,7,14,11,9,14,10,6,12,21,14,12,16,14,13,16,12,15,17,11,9,13,20,16,12,13,9,10,14,20,7,14,18,17,27,18,14,16,18,16,20,27,18,18,24,21,18,16,19,12,14,7,16,10,17,8,9,8,20,22,23,17,16,13,12,19,11,19,18,13,19,12,19,12,9,7,11,9,5,1,1,0,1,3,0,1,0,0,0,0,0
2020/3/31,長吉六反３丁目,,女,0,1301,0,14,4,6,6,12,8,10,7,7,7,9,9,10,10,6,12,16,9,9,17,12,19,7,15,13,15,10,8,8,5,13,17,14,7,12,11,18,7,12,8,12,10,12,13,14,16,20,19,25,22,22,23,19,13,25,26,20,7,14,15,17,10,21,11,10,8,17,16,15,16,20,22,22,23,15,15,30,22,30,26,24,22,28,15,24,8,9,9,12,4,2,4,2,4,0,1,0,0,0,0,1,0
2020/3/31,長吉六反３丁目,,計,1269,2545,0,24,11,19,11,17,14,15,15,17,16,21,23,17,24,17,21,30,19,15,29,33,33,19,31,27,28,26,20,23,22,24,26,27,27,28,23,31,16,22,22,32,17,26,31,31,43,38,33,41,40,38,43,46,31,43,50,41,25,30,34,29,24,28,27,20,25,25,25,23,36,42,45,39,39,28,27,49,33,49,44,37,41,40,34,36,17,16,20,21,9,3,5,2,5,3,1,1,0,0,0,1,0
2020/3/31,長吉六反４丁目,,男,0,757,0,7,5,6,4,3,3,1,5,3,4,4,3,6,5,5,4,6,6,3,8,3,7,11,6,9,9,8,8,11,6,14,10,7,7,10,8,6,12,9,7,5,5,16,5,6,9,13,14,12,12,10,17,19,14,15,17,15,4,10,7,13,7,3,6,12,9,12,8,10,12,13,22,21,10,7,9,10,6,17,6,6,8,7,6,8,7,5,5,1,2,3,0,1,0,1,0,0,0,0,0,0,0
