基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2011/3/31,玉川３丁目,,女,,410,,3,1,3,4,1,2,3,3,5,5,4,2,4,,6,6,3,3,1,3,5,5,9,6,9,11,7,10,16,7,11,5,5,5,4,11,11,6,4,2,9,5,4,4,3,6,7,5,2,4,2,4,3,1,3,1,3,3,4,6,10,4,3,3,6,3,2,3,5,5,8,4,5,3,9,4,4,5,2,3,2,3,2,9,1,,3,2,2,2,,2,1,,,,,,,,,
2011/3/31,玉川３丁目,,計,419,786,,4,4,5,6,3,6,8,7,8,8,7,2,8,3,8,8,6,5,6,9,15,10,14,13,16,18,14,22,24,18,17,13,13,8,11,17,19,11,10,6,16,13,8,6,6,11,11,10,9,4,9,9,7,4,4,6,8,8,8,8,15,8,5,11,12,5,6,7,9,10,12,6,10,5,12,9,4,8,6,4,5,7,3,10,2,,3,4,6,2,,2,1,,,,1,1,,,,
2011/3/31,玉川４丁目,,男,,651,,8,4,5,9,10,7,8,3,3,1,2,2,6,4,7,5,4,6,1,10,5,7,6,4,4,15,15,14,13,7,6,11,9,11,16,13,12,13,9,12,16,13,8,5,13,12,9,11,8,6,12,15,4,8,13,10,8,10,8,14,6,6,10,14,11,7,8,5,10,6,4,7,7,1,2,6,5,4,4,1,2,3,2,1,3,,,1,1,3,,1,,,,,,,,,,
2011/3/31,玉川４丁目,,女,,706,,3,5,8,7,5,4,6,5,5,7,5,4,7,4,4,5,8,,5,8,7,9,7,8,10,11,11,12,15,8,15,9,12,10,14,19,14,15,10,17,11,9,13,7,7,7,11,10,13,9,4,3,11,5,5,8,5,10,7,11,9,10,13,11,2,4,9,7,6,9,7,5,8,5,4,5,7,12,4,5,8,7,6,8,3,7,3,2,3,2,2,3,2,,1,1,,1,,1,,
2011/3/31,玉川４丁目,,計,727,1357,,11,9,13,16,15,11,14,8,8,8,7,6,13,8,11,10,12,6,6,18,12,16,13,12,14,26,26,26,28,15,21,20,21,21,30,32,26,28,19,29,27,22,21,12,20,19,20,21,21,15,16,18,15,13,18,18,13,20,15,25,15,16,23,25,13,11,17,12,16,15,11,12,15,6,6,11,12,16,8,6,10,10,8,9,6,7,3,3,4,5,2,4,2,,1,1,,1,,1,,
2011/3/31,野田１丁目,,男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011/3/31,野田１丁目,,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011/3/31,野田１丁目,,計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011/3/31,野田２丁目,,男,,968,,8,10,7,14,11,11,10,9,9,12,7,6,7,5,5,7,5,8,4,6,9,6,9,9,16,6,9,14,14,13,15,14,16,14,21,15,17,19,24,19,13,15,20,12,18,17,12,9,12,10,17,7,9,9,8,7,7,7,9,11,13,19,25,16,9,12,13,9,11,13,14,10,11,8,9,13,15,11,13,12,8,8,6,5,1,2,3,2,1,,1,2,1,2,1,,,,,,,
2011/3/31,野田２丁目,,女,,1077,,6,14,7,5,8,4,9,10,6,11,8,5,6,4,6,6,8,10,8,23,12,6,11,11,9,14,22,13,7,10,10,15,15,18,19,19,14,17,17,15,13,8,15,20,6,18,12,13,11,17,16,6,9,2,11,9,8,9,13,13,10,14,28,24,14,10,10,16,19,15,16,13,12,14,23,18,13,11,14,18,8,7,10,8,12,8,2,8,5,5,5,5,2,2,1,2,1,4,2,,1,
