基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2011/3/31,湊町１丁目,,女,,519,,3,3,5,5,2,,2,4,4,,1,1,2,2,2,4,1,2,2,3,,4,3,3,3,2,2,6,4,2,4,6,7,5,10,11,6,9,15,7,12,14,12,18,9,12,14,12,10,9,11,3,10,7,9,13,9,4,14,2,10,19,10,12,7,5,4,4,5,8,13,1,5,8,6,4,4,2,3,6,2,1,3,1,4,1,2,1,2,,,1,1,,2,,1,,,,,
2011/3/31,湊町１丁目,,計,526,922,,4,3,11,9,3,2,5,8,10,4,2,2,2,5,3,6,3,5,4,5,2,7,5,6,4,4,4,8,7,4,11,13,14,10,17,14,11,17,24,17,20,26,21,31,17,18,22,17,17,17,20,8,14,15,15,16,15,11,26,12,17,27,18,22,20,14,6,9,8,16,16,4,6,10,10,9,6,8,6,7,3,2,3,1,4,1,3,1,4,,,3,1,1,2,,1,,,,,
2011/3/31,湊町２丁目,,男,,621,,15,12,7,8,6,2,4,1,3,3,1,3,2,2,1,2,2,,3,2,6,3,2,8,5,6,10,4,3,12,12,7,16,18,14,24,18,15,27,19,17,15,17,13,5,14,16,10,18,7,10,11,10,10,7,7,8,5,5,6,9,7,10,4,7,2,,4,6,3,5,4,3,5,4,3,1,2,3,2,3,2,3,3,3,1,1,,,,1,,,1,,,,,,,,
2011/3/31,湊町２丁目,,女,,707,,13,14,8,8,4,5,5,3,5,5,6,4,3,,1,2,3,2,5,2,7,3,6,4,7,9,11,16,17,17,13,18,18,22,10,17,19,19,21,17,19,17,22,13,7,16,5,20,12,11,4,11,13,8,7,5,4,8,8,9,3,5,10,5,6,2,3,5,,7,5,7,5,7,3,6,3,,6,5,7,2,3,2,1,1,,3,3,2,1,,,,,,,,,,1,
2011/3/31,湊町２丁目,,計,749,1328,,28,26,15,16,10,7,9,4,8,8,7,7,5,2,2,4,5,2,8,4,13,6,8,12,12,15,21,20,20,29,25,25,34,40,24,41,37,34,48,36,36,32,39,26,12,30,21,30,30,18,14,22,23,18,14,12,12,13,13,15,12,12,20,9,13,4,3,9,6,10,10,11,8,12,7,9,4,2,9,7,10,4,6,5,4,2,1,3,3,2,2,,,1,,,,,,,1,
2011/3/31,敷津東１丁目,,男,,129,,,,2,1,,,3,1,,,1,,1,,1,,,,,,2,2,1,3,5,6,1,5,4,5,5,2,1,1,5,4,5,9,4,4,6,3,1,1,1,1,,1,1,2,3,,1,,1,,4,1,2,,,,1,3,2,,,1,2,2,1,,,2,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
2011/3/31,敷津東１丁目,,女,,109,,3,1,1,,1,2,1,2,1,4,1,1,,2,,,,,,2,,1,2,6,3,2,2,4,2,,2,3,3,1,1,1,5,4,6,2,3,1,1,1,,,,,1,1,1,1,2,,,,1,,,,1,2,,1,1,1,1,1,3,,2,,1,2,,1,,,1,,1,1,1,,,1,1,,,1,,,,,,,,,,,,
2011/3/31,敷津東１丁目,,計,168,238,,3,1,3,1,1,2,4,3,1,4,2,1,1,2,1,,,,,2,2,3,3,9,8,8,3,9,6,5,7,5,4,2,6,5,10,13,10,6,9,4,2,2,1,1,,1,2,3,4,1,3,,1,,5,1,2,,1,2,1,4,3,1,1,2,5,2,3,,1,4,,2,,1,1,,1,1,1,,,1,1,,,1,,,,,,,,,,,,
2011/3/31,敷津東２丁目,,男,,322,,5,1,3,,2,2,,,,1,,,,,2,2,1,1,1,,,2,4,2,5,5,5,11,8,12,12,10,8,10,6,7,10,5,4,4,8,6,3,6,6,6,2,9,4,2,4,2,4,2,6,4,6,4,4,8,2,2,5,4,3,1,1,5,3,5,2,5,2,4,2,2,7,1,2,3,2,3,4,1,2,1,,,1,,,,,,,,,,,,,
2011/3/31,敷津東２丁目,,女,,283,,3,2,,1,2,,2,1,,1,,1,,1,1,1,1,,3,2,,5,2,8,6,5,14,8,5,10,2,12,5,8,5,9,6,9,5,5,4,8,3,3,4,4,4,6,1,2,2,2,4,3,3,3,2,2,4,1,,2,3,6,4,1,2,2,,5,2,2,3,3,2,5,3,3,3,1,4,2,,3,1,1,,2,,,,,1,,1,,,,,,,
