基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2011/3/31,高殿４丁目,,女,,1221,,9,10,12,19,12,9,10,14,15,10,6,19,5,6,5,11,9,4,8,8,13,5,9,12,10,20,13,18,15,16,21,17,19,18,25,25,25,26,28,18,22,16,22,19,17,17,11,8,12,17,12,20,12,13,9,16,11,18,13,17,15,18,25,20,20,9,6,18,8,15,14,7,17,12,14,10,16,14,17,12,9,8,6,6,15,4,8,3,2,2,4,2,1,3,2,2,,,1,,,
2011/3/31,高殿４丁目,,計,1225,2425,,25,19,29,30,20,16,24,26,22,31,16,26,13,18,17,21,15,16,14,15,27,13,18,24,27,33,28,33,23,36,33,32,31,35,52,42,53,53,57,40,46,36,40,41,38,39,33,21,27,28,29,35,21,26,17,31,27,33,24,31,32,40,46,50,44,24,17,30,27,34,28,17,21,27,30,18,25,27,25,15,16,12,14,11,19,7,9,8,3,4,5,3,2,3,3,2,,,1,,,
2011/3/31,高殿５丁目,,男,,1057,,5,2,3,6,7,8,6,4,6,2,5,13,12,9,11,8,9,7,10,9,8,9,12,9,6,13,10,10,18,13,7,9,6,15,12,9,18,11,16,14,11,14,13,12,19,9,14,6,10,12,9,5,9,7,10,16,14,16,17,17,19,30,26,30,17,17,18,12,23,23,19,15,15,14,17,14,14,11,21,15,14,13,9,7,8,9,5,3,3,2,4,,,2,,,,,,,1,
2011/3/31,高殿５丁目,,女,,1275,,11,4,3,2,2,5,3,1,5,6,8,3,8,10,7,3,10,7,6,7,6,11,7,7,5,15,9,6,7,8,8,9,11,19,12,11,18,17,15,11,17,13,12,10,18,17,13,16,14,13,10,16,16,7,21,14,18,16,18,23,23,24,36,34,24,24,28,34,27,16,25,24,25,31,24,14,27,20,16,25,20,22,14,17,14,13,12,9,3,3,6,2,4,2,1,3,4,,,,,
2011/3/31,高殿５丁目,,計,1275,2332,,16,6,6,8,9,13,9,5,11,8,13,16,20,19,18,11,19,14,16,16,14,20,19,16,11,28,19,16,25,21,15,18,17,34,24,20,36,28,31,25,28,27,25,22,37,26,27,22,24,25,19,21,25,14,31,30,32,32,35,40,42,54,62,64,41,41,46,46,50,39,44,39,40,45,41,28,41,31,37,40,34,35,23,24,22,22,17,12,6,5,10,2,4,4,1,3,4,,,,1,
2011/3/31,高殿６丁目,,男,,1788,,12,5,10,15,11,8,6,17,14,19,21,19,32,23,24,22,24,19,14,13,22,14,21,8,29,16,19,22,17,14,18,20,22,14,19,17,24,28,28,33,32,25,28,31,17,35,28,31,31,21,23,20,20,21,11,23,14,27,30,20,36,34,26,30,29,19,28,27,18,21,29,25,15,22,17,26,19,24,16,19,14,12,14,12,8,3,8,2,3,5,3,,,,,1,,2,,,,
2011/3/31,高殿６丁目,,女,,2113,,13,21,8,11,18,13,15,14,17,20,25,14,22,14,15,19,18,18,24,21,23,20,22,24,26,20,19,29,23,20,27,19,23,15,24,19,23,33,34,36,36,24,28,32,29,40,30,35,15,24,28,16,22,16,27,20,14,24,31,22,41,36,35,24,19,20,32,23,23,32,40,29,29,27,36,30,26,36,21,17,18,19,22,21,23,12,14,15,13,10,9,5,2,1,4,3,6,3,2,,3,
2011/3/31,高殿６丁目,,計,1905,3901,,25,26,18,26,29,21,21,31,31,39,46,33,54,37,39,41,42,37,38,34,45,34,43,32,55,36,38,51,40,34,45,39,45,29,43,36,47,61,62,69,68,49,56,63,46,75,58,66,46,45,51,36,42,37,38,43,28,51,61,42,77,70,61,54,48,39,60,50,41,53,69,54,44,49,53,56,45,60,37,36,32,31,36,33,31,15,22,17,16,15,12,5,2,1,4,4,6,5,2,,3,
2011/3/31,高殿７丁目,,男,,853,,2,4,4,8,5,5,6,5,4,6,2,7,12,5,7,6,9,9,3,5,12,7,8,13,10,10,16,10,10,7,14,15,13,14,22,14,7,17,11,13,13,8,12,18,12,12,16,11,16,9,8,9,10,9,11,10,14,7,11,19,10,16,20,20,16,3,5,6,17,14,10,10,9,6,10,11,14,10,8,7,9,4,2,5,1,4,6,3,2,,1,1,1,,,,,,,,,
2011/3/31,高殿７丁目,,女,,872,,2,2,,6,8,5,8,4,3,12,8,9,5,6,5,3,3,6,6,17,11,9,11,20,12,11,8,21,16,11,11,6,12,9,15,8,10,16,15,11,11,16,18,13,20,10,10,6,6,6,14,10,11,8,12,15,7,4,7,6,9,12,11,17,14,5,6,11,13,15,11,9,12,11,17,12,7,10,6,7,13,10,10,9,7,8,7,,8,2,3,1,1,3,1,,,,1,1,1,
